,0,NorESM1-ME,CESM1-BGC,GFDL-ESM2M,MIROC-ESM,IPSL-CM5A-LR,CanESM2,GFDL-ESM2G,HadGEM2-ES,MPI-ESM-LR,inmcm4,MRI-ESM1,bcc-ccsm1-1,RCP8.5_concs
127,1977.0,-1.572499999999991,11.027500000000032,23.027500000000032,11.627499999999998,-2.2724999999999795,1.0275000000000318,20.027500000000032,21.42750000000001,5.427500000000009,-4.472499999999968,-8.77249999999998,2.1274999999999977,333.2725
128,1978.0,-1.5475000000000136,11.352499999999964,21.752499999999998,11.352499999999964,-3.1475000000000364,0.45249999999998636,19.552499999999952,20.852499999999964,5.852499999999964,-4.547500000000014,-8.447500000000048,1.2524999999999977,334.8475
129,1979.0,-1.4249999999999545,10.875,18.575000000000045,10.575000000000045,-3.724999999999966,-0.9249999999999545,16.375,20.275000000000034,5.475000000000023,-4.324999999999989,-8.625,1.375,336.525
130,1980.0,-1.759999999999991,10.639999999999986,19.24000000000001,9.939999999999998,-3.660000000000025,-0.2599999999999909,15.039999999999964,20.339999999999975,4.839999999999975,-4.860000000000014,-9.360000000000014,2.4399999999999977,338.36
131,1981.0,-1.927500000000009,11.072499999999991,20.27249999999998,9.472499999999968,-3.327500000000043,0.3725000000000023,15.572499999999991,21.172499999999957,5.372500000000002,-4.7275000000000205,-9.927500000000009,2.7724999999999795,339.7275
132,1982.0,-1.6924999999999955,11.90749999999997,22.60749999999996,9.507499999999993,-3.6924999999999955,-0.09250000000002956,17.307500000000005,21.507499999999993,5.507499999999993,-4.892500000000041,-9.892500000000041,3.507499999999993,340.7925
133,1983.0,-1.5974999999999682,12.402500000000032,19.902500000000032,9.60250000000002,-4.497500000000002,-0.09749999999996817,15.60250000000002,21.402500000000032,5.002499999999998,-5.097499999999968,-11.097499999999968,3.6025000000000205,342.1975
134,1984.0,-1.6825000000000045,12.517499999999984,16.61749999999995,8.61749999999995,-4.982500000000016,0.31749999999999545,13.217499999999973,22.017499999999984,3.8174999999999955,-4.782500000000027,-11.782500000000027,2.3174999999999955,343.7825
135,1985.0,-1.6825000000000045,12.217499999999973,17.317499999999995,8.017499999999984,-5.1825000000000045,1.3174999999999955,14.11749999999995,22.41749999999996,3.7174999999999727,-4.482500000000016,-12.482500000000016,2.11749999999995,345.2825
136,1986.0,-1.4975000000000023,12.802500000000009,19.80250000000001,9.202499999999986,-5.897500000000036,1.302500000000009,14.602499999999964,22.902499999999975,4.902499999999975,-4.297500000000014,-12.897500000000036,1.2024999999999864,346.7975
137,1987.0,-1.4449999999999932,12.855000000000018,17.254999999999995,9.455000000000041,-6.7450000000000045,0.9550000000000409,14.355000000000018,23.855000000000018,4.455000000000041,-4.144999999999982,-13.644999999999982,0.5550000000000068,348.645
