,ccf_warming,model,ccf_variant,rcp,base_warming,total_warming,ccf_ppm,ecs,tcr
26,0.27260843212989283,bcc-csm1-1,aldsq,rcp60,3.0152463,3.2878547321298925,78.54853002843265,2.8,1.7
0,-0.012823757449915908,bcc-csm1-1-m,aldpb,rcp60,2.9465119,2.9336881425500843,-2.8224250506840463,2.9,2.1
1,0.19319825139065833,bcc-csm1-1-m,aldpc,rcp60,2.9465119,3.1397101513906582,43.996327574257066,2.9,2.1
2,0.02575281886040668,bcc-csm1-1-m,aldpi,rcp60,2.9465119,2.9722647188604068,5.704158553661273,2.9,2.1
3,-0.06386759410770218,bcc-csm1-1-m,aldpl,rcp60,2.9465119,2.8826443058922977,-13.939432126069619,2.9,2.1
4,0.3680723916290308,bcc-csm1-1-m,aldpo,rcp60,2.9465119,3.3145842916290307,86.30675663390355,2.9,2.1
5,0.48073297764394696,bcc-csm1-1-m,aldpp,rcp60,2.9465119,3.427244877643947,114.88405117322498,2.9,2.1
6,-0.17745753094139582,bcc-csm1-1-m,aldqi,rcp60,2.9465119,2.7690543690586042,-38.01803249927343,2.9,2.1
7,0.11600890444306164,bcc-csm1-1-m,aldqj,rcp60,2.9465119,3.0625208044430616,26.081808690974754,2.9,2.1
8,0.32362732502358316,bcc-csm1-1-m,aldql,rcp60,2.9465119,3.2701392250235832,75.32133855922393,2.9,2.1
9,-0.08256997441042985,bcc-csm1-1-m,aldqm,rcp60,2.9465119,2.86394192558957,-17.966132275952532,2.9,2.1
10,0.2799569474669195,bcc-csm1-1-m,aldqn,rcp60,2.9465119,3.2264688474669194,64.6828857680382,2.9,2.1
11,0.401089659890465,bcc-csm1-1-m,aldqp,rcp60,2.9465119,3.347601559890465,94.57231062868505,2.9,2.1
12,1.017120843090117,bcc-csm1-1-m,aldqq,rcp60,2.9465119,3.963632743090117,266.4783396722348,2.9,2.1
13,-0.006178286394661077,bcc-csm1-1-m,aldre,rcp60,2.9465119,2.940333613605339,-1.361288409025633,2.9,2.1
14,-0.2326109642915433,bcc-csm1-1-m,aldrh,rcp60,2.9465119,2.7139009357084567,-49.388473084473276,2.9,2.1
15,0.6941758671150895,bcc-csm1-1-m,aldri,rcp60,2.9465119,3.6406877671150895,172.02083929083972,2.9,2.1
16,0.3210573077528651,bcc-csm1-1-m,aldrm,rcp60,2.9465119,3.267569207752865,74.6910157366002,2.9,2.1
17,0.24974497705712517,bcc-csm1-1-m,aldrn,rcp60,2.9465119,3.196256877057125,57.41203719900136,2.9,2.1
18,0.18630326150665033,bcc-csm1-1-m,aldrq,rcp60,2.9465119,3.13281516150665,42.37751431659274,2.9,2.1
19,0.12264390268133614,bcc-csm1-1-m,aldsb,rcp60,2.9465119,3.069155802681336,27.603867587186983,2.9,2.1
20,-0.28412453202522003,bcc-csm1-1-m,aldsh,rcp60,2.9465119,2.66238736797478,-59.8235959328772,2.9,2.1
21,-0.003985399875042795,bcc-csm1-1-m,aldsi,rcp60,2.9465119,2.942526500124957,-0.8784373411291426,2.9,2.1
22,0.2730500364512327,bcc-csm1-1-m,aldsj,rcp60,2.9465119,3.2195619364512327,63.014275856462405,2.9,2.1
23,0.06242599432189263,bcc-csm1-1-m,aldsl,rcp60,2.9465119,3.0089378943218925,13.911092142297548,2.9,2.1
24,0.8867963426206299,bcc-csm1-1-m,aldso,rcp60,2.9465119,3.83330824262063,227.1471162798838,2.9,2.1
25,0.2096984713143505,bcc-csm1-1-m,aldsp,rcp60,2.9465119,3.1562103713143506,47.88522373273031,2.9,2.1
26,0.3367515926310441,bcc-csm1-1-m,aldsq,rcp60,2.9465119,3.2832634926310442,78.54853002843265,2.9,2.1
